id,question,answer,category,subcategory,difficulty,source,dataset_name,interview_type,language,tags,created_at
239,[Java - Easy] What is the purpose of the 'Comparator' interface in Java?,"The 'Comparator' interface in Java is used to define a custom ordering for objects of a class, allowing them to be sorted or compared based on a specific criteria.",Software Engineering,Programming,Easy,Hugging Face,Programming Interview Questions,Coding,English,"programming, coding, interview",2026-07-09 12:52:34
240,[Java - Easy] What is the difference between a 'WeakHashMap' and a 'HashMap' in Java?,"A 'WeakHashMap' in Java is a special type of 'Map' implementation that uses weak references for its keys, allowing the keys to be automatically removed from the map when they are no longer strongly referenced elsewhere in the program. This helps with memory management but can lead to unexpected behavior if not used carefully. A regular 'HashMap' uses strong references for its keys and values.",Software Engineering,Programming,Easy,Hugging Face,Programming Interview Questions,Coding,English,"programming, coding, interview",2026-07-09 12:52:34
241,[Java - Easy] What is the purpose of the 'WeakReference' class in Java?,"The 'WeakReference' class in Java is used to create a weak reference to an object, which allows the object to be garbage collected if there are no strong references to it. This can be useful for caching or other memory-sensitive applications.",Software Engineering,Programming,Easy,Hugging Face,Programming Interview Questions,Coding,English,"programming, coding, interview",2026-07-09 12:52:34
242,[Java - Easy] What is the difference between a 'SoftReference' and a 'WeakReference' in Java?,"Both 'SoftReference' and 'WeakReference' in Java are types of references that allow objects to be garbage collected under certain conditions. A 'WeakReference' allows an object to be garbage collected when there are no strong references to it, while a 'SoftReference' allows an object to be garbage collected only when the JVM is running low on memory.",Software Engineering,Programming,Easy,Hugging Face,Programming Interview Questions,Coding,English,"programming, coding, interview",2026-07-09 12:52:34
243,[Java - Easy] What is the purpose of the 'RandomAccessFile' class in Java?,"The 'RandomAccessFile' class in Java is used for reading and writing to a file at any specified position, providing a way to access and modify file content randomly rather than sequentially.",Software Engineering,Programming,Easy,Hugging Face,Programming Interview Questions,Coding,English,"programming, coding, interview",2026-07-09 12:52:34
244,[Java - Easy] What is the difference between a 'ClassLoader' and an 'URLClassLoader' in Java?,"A 'ClassLoader' in Java is a class responsible for loading classes and resources from various sources (e.g., file system, network, etc.). An 'URLClassLoader' is a specific implementation of 'ClassLoader' that loads classes and resources from URLs, such as local files or remote network locations.",Software Engineering,Programming,Easy,Hugging Face,Programming Interview Questions,Coding,English,"programming, coding, interview",2026-07-09 12:52:34
245,[Java - Easy] What is the purpose of the 'Serializable' interface in Java?,The 'Serializable' interface in Java is a marker interface that indicates that an object of a class can be serialized (converted into a byte stream) and deserialized (reconstructed from the byte stream).,Software Engineering,Programming,Easy,Hugging Face,Programming Interview Questions,Coding,English,"programming, coding, interview",2026-07-09 12:52:34
246,[Java - Easy] What is the difference between a 'NullPointerException' and an 'ArrayIndexOutOfBoundsException'?,A 'NullPointerException' is thrown when an attempt is made to access a member (method or field) of a null object reference. An 'ArrayIndexOutOfBoundsException' is thrown when an attempt is made to access an element of an array using an index that is outside the valid range of indexes for that array.,Software Engineering,Programming,Easy,Hugging Face,Programming Interview Questions,Coding,English,"programming, coding, interview",2026-07-09 12:52:34
247,[Java - Easy] What is the purpose of the 'Externalizable' interface in Java?,The 'Externalizable' interface in Java is a subinterface of 'Serializable' that allows customization of the serialization and deserialization process for objects of a class.,Software Engineering,Programming,Easy,Hugging Face,Programming Interview Questions,Coding,English,"programming, coding, interview",2026-07-09 12:52:34
248,[Java - Easy] What is the difference between a 'LinkedHashMap' and a 'HashMap' in Java?,"Both 'LinkedHashMap' and 'HashMap' are implementations of the 'Map' interface in Java, but 'LinkedHashMap' maintains the insertion order of key-value pairs, while 'HashMap' does not.",Software Engineering,Programming,Easy,Hugging Face,Programming Interview Questions,Coding,English,"programming, coding, interview",2026-07-09 12:52:34
249,[Java - Easy] What is the purpose of the 'Iterator' interface in Java,nan,Software Engineering,Programming,Easy,Hugging Face,Programming Interview Questions,Coding,English,"programming, coding, interview",2026-07-09 12:52:34
250,[Java - Easy] What is the purpose of the 'Scanner' class in Java?,"The 'Scanner' class in Java is used to read input from various sources, such as files, strings, or the console, in a flexible and efficient way.",Software Engineering,Programming,Easy,Hugging Face,Programming Interview Questions,Coding,English,"programming, coding, interview",2026-07-09 12:52:34
251,[Java - Easy] What is the difference between a 'ConcurrentHashMap' and a 'HashMap' in Java?,"A 'ConcurrentHashMap' in Java is a thread-safe implementation of the 'Map' interface, allowing multiple threads to access and modify the map concurrently without causing issues like race conditions or data corruption. A regular 'HashMap' is not thread-safe.",Software Engineering,Programming,Easy,Hugging Face,Programming Interview Questions,Coding,English,"programming, coding, interview",2026-07-09 12:52:34
